		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	NU = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
001011101   19   22   33   27   18   20   28   30  9.332777  0.315006 	SUCCESS  40
001011111   23   26   23   31   28   19   29   30  6.131443  0.632511 	SUCCESS  41
001100101   21   27   22   26   34   26   24   27  5.436364  0.710080 	SUCCESS  42
001100111   19   20   18   27   27   22   26   27  5.001444  0.757422 	SUCCESS  43
001101011   21   17   19   13   27   23   22   21 10.650117  0.222323 	SUCCESS  44
001101101   21   25   26   28   31   25   20   26  3.952868  0.861351 	SUCCESS  45
001101111   30   18   28   25   23   22   26   18  5.798467  0.669795 	SUCCESS  46
001110101   29   26   26   21   25   23   23   34  5.690565  0.681848 	SUCCESS  47
001110111   19   19   19   20   28   26   30   23  6.594167  0.580983 	SUCCESS  48
001111011   27   22   26   23   15   23   21   28  5.585972  0.693498 	SUCCESS  49
001111101   25   25   18   24   18   22   29   22  4.890893  0.769171 	SUCCESS  50
001111111   26   26   29   14   20   29   25   23  7.510347  0.482699 	SUCCESS  51
010000011   25   30   15   25   26   25   26   26  5.443646  0.709275 	SUCCESS  52
010000111   22   29   31   18   19   23   14   25 10.635554  0.223216 	SUCCESS  53
010001011   21   24   25   34   21   27   19   25  6.443236  0.597711 	SUCCESS  54
010001111   26   34   25   29   23   25   33   26  8.268314  0.407709 	SUCCESS  55
010010011   22   21   18   18   29   39   22   23 14.458487  0.070570 	SUCCESS  56
010010111   27   24   28   26   25   22   30   25  2.555428  0.959096 	SUCCESS  57
010011011   23   19   27   20   26   26   25   21  3.145914  0.924870 	SUCCESS  58
010011111   23   23   25   17   21   21   29   22  4.619481  0.797364 	SUCCESS  59
010100011   36   31   27   16   27   27   25   25 11.427943  0.178610 	SUCCESS  60
010100111   21   28   21   22   21   19   19   35  9.492315  0.302480 	SUCCESS  61
010101011   26   24   22   34   26   26   16   26  7.579193  0.475616 	SUCCESS  62
010101111   21   13   28   29   26   33   27   23 11.053263  0.198699 	SUCCESS  63
010110011   22   26   14   28   31   28   24   22  8.129298  0.420943 	SUCCESS  64
010110111   26   25   18   36   29   24   23   18 10.282056  0.245785 	SUCCESS  65
010111011   19   19   22   23   28   21   24   32  6.289656  0.614821 	SUCCESS  66
010111111   27   26   30   27   21   25   27   27  3.089646  0.928606 	SUCCESS  67
011000111   25   31   28   18   18   30   19   29  9.341383  0.314321 	SUCCESS  68
